mean,std_dev,min,max,median,label
33031425.189525828,974440196.672645,-170000000.0,34800000000.0,5.35,NEUTRAL
477089806.4163419,13665817576.558403,-3690000000.0,475000000000.0,-1.5150000000000001,POSITIVE
899694784575.7124,26025230432275.117,-74000000.0,758000000000000.0,-1.77,NEGATIVE
717349062051.9412,20810755270708.008,-654000000000.0,623000000000000.0,-51.349999999999994,POSITIVE
121927299791.12552,3543403800621.314,-47900000000.0,110000000000000.0,2.5149999999999997,POSITIVE
3649112787927.4565,105974798696012.45,-4900000000000.0,3190000000000000.0,4.53,NEGATIVE
935092198073.1213,27153449588916.87,-922000000.0,844000000000000.0,2.865,NEGATIVE
1109979152727.053,32242076644627.418,-700000000000.0,990000000000000.0,-0.48050000000000004,POSITIVE
370255109877.1115,10849276304005.555,-115000000000.0,358000000000000.0,-3.52,NEGATIVE
19915391.797837432,623931138.5038395,-144000000.0,23500000000.0,3.19,NEUTRAL
17896330.669634786,517204955.138167,-51200000.0,16100000000.0,6.27,NEUTRAL
32766235.41604011,687797424.6558372,-82900000.0,18900000000.0,5.995,POSITIVE
17127581.091581017,494082088.3928096,-36200000.0,15700000000.0,13.7,NEUTRAL
23858233.02876382,633434515.376346,-5860000.0,20300000000.0,-9.22,NEUTRAL
13975785.067399452,402286580.1973578,-36200000.0,12800000000.0,8.205,NEUTRAL
98982641.45575136,2868239073.390992,-3160000.0,92900000000.0,3.42,POSITIVE
59252492.10883268,1434486559.299165,-62900000.0,48300000000.0,-10.3,POSITIVE
277378051.4508082,7420905069.558698,-1360000000.0,236000000000.0,-0.787,POSITIVE
15686314.766206702,478991232.2917841,-57300000.0,17600000000.0,7.11,NEUTRAL
20404504.82173019,570268599.4821126,-7030000.0,18000000000.0,-1.5350000000000001,POSITIVE
97163240464.56877,2959549240488.545,-119000000000.0,108000000000000.0,-72.3,NEGATIVE
3534409102.5196433,102312269592.58568,-13500000000.0,3150000000000.0,-0.9624999999999999,POSITIVE
17986382.319154736,552223107.0416894,-16500000.0,20600000000.0,6.12,NEUTRAL
6432505.53643477,171983587.5960946,-14200000.0,5350000000.0,4.210000000000001,POSITIVE
39831373.94312811,1365602520.9257035,-94.9,54700000000.0,6.529999999999999,NEUTRAL
6087332591381.493,176672598749902.1,-11400000.0,5460000000000000.0,-0.7484999999999999,NEGATIVE
14342895.900502771,421341687.7296638,-42400000.0,14100000000.0,5.52,NEUTRAL
213918419042.95395,6193436389968.075,-103000.0,184000000000000.0,-88.8,POSITIVE
13288549.020767264,387839375.0099871,-18200000.0,12600000000.0,7.82,NEUTRAL
26782405.00831393,786092611.1815085,-93500000.0,26800000000.0,1.165,POSITIVE
315298015847.75934,9281968425365.217,-1580000000.0,314000000000000.0,-21.299999999999997,POSITIVE
391419430264.0169,11112148261442.959,-24200000000.0,341000000000000.0,-14.2,NEGATIVE
31704089.510842282,900443231.3716286,-75100000.0,26300000000.0,-3.6,POSITIVE
284955785441.71686,8285719686539.659,-206000000000.0,258000000000000.0,4.925000000000001,POSITIVE
615101104740.9789,17857711223295.676,-5740000000.0,552000000000000.0,-3.02,NEGATIVE
1824256688316.0674,52784412785045.15,-13600.0,1560000000000000.0,-2.48,NEGATIVE
49232277715.17524,1430831210793.6772,-73800000000.0,44000000000000.0,-54.849999999999994,NEGATIVE
9606799196171.0,278336224562934.3,-200000000.0,8330000000000000.0,-1.1800000000000002,NEGATIVE
19133194.860200193,564881919.9351684,-40300000.0,20100000000.0,5.01,NEUTRAL
20711231.492147915,632707031.8052242,-36100000.0,23300000000.0,7.32,NEUTRAL
11563730.570849707,358224121.37333786,-30300000.0,13400000000.0,5.7,NEUTRAL
1007165089593.3228,29206106280628.418,-591000000000.0,866000000000000.0,0.708,NEGATIVE
1143236951461.1487,33079917976620.145,-567.0,967000000000000.0,-0.7084999999999999,NEGATIVE
31462741.108906496,904365252.2343584,-97300000.0,29000000000.0,0.899,POSITIVE
1574061503836.4485,45594785819786.19,-44900000.0,1390000000000000.0,-0.4855,NEGATIVE
18234438.469928563,540893149.7413952,-18000000.0,18900000000.0,-1.2,NEUTRAL
13314193.137101145,391551702.09680337,-12600000.0,13400000000.0,7.91,NEUTRAL
697573085.7633725,14537172752.627432,-2680000000.0,375000000000.0,9.87,NEUTRAL
22084184.675329242,632329765.5353616,-88800000.0,20700000000.0,1.04,POSITIVE
3252823072.4082165,131025959707.01814,-26500000000.0,5370000000000.0,1.775,POSITIVE
20464022.79384543,587956955.6722834,-67600000.0,19100000000.0,5.925,POSITIVE
32326944.17034154,950556085.3845193,-39700000.0,32100000000.0,6.83,NEUTRAL
101417636233.606,4147578526799.8486,-108000000.0,170000000000000.0,4.18,NEUTRAL
47111146071.89078,1375934444622.8677,-50600000000.0,44400000000000.0,-48.7,NEGATIVE
31794218.8770562,917781580.3506103,-766000.0,28300000000.0,8.47,NEUTRAL
26887501.631141808,746493595.5419961,-66600000.0,24100000000.0,1.18,POSITIVE
3323221166509.8174,96408315956775.61,-4070000000000.0,2800000000000000.0,-0.0512,POSITIVE
6144462.223875692,136424435.86162713,-30900000.0,3810000000.0,-1.625,POSITIVE
99918776.9662227,2588604203.0513806,-684000000.0,80400000000.0,5.03,NEUTRAL
2756113585407085.5,7.517227213699534e+16,-1580000000000000.0,2.61e+18,162.0,NEGATIVE
64000419289.96095,1897053113457.2668,-45600000.0,66400000000000.0,-180.5,NEGATIVE
107416690676.89366,3108583110016.319,-4350000.0,92100000000000.0,-40.45,NEGATIVE
524903993337.91174,15195340805428.234,-325000000.0,446000000000000.0,-23.2,NEGATIVE
1741519215414.4333,51353416173466.11,-2380000000000.0,1730000000000000.0,4.34,POSITIVE
26894231.885215834,687072219.0092535,-30700000.0,24000000000.0,-8.95,POSITIVE
5738716889639.439,166494202708249.0,-5730000000000.0,4960000000000000.0,2.89,NEGATIVE
346975223666.15857,10120970360680.25,-112000000000.0,325000000000000.0,6.63,POSITIVE
4295615351421.723,124527472043375.5,-2090000000000.0,3650000000000000.0,14.100000000000001,POSITIVE
15927732.384584116,443740178.35637593,-29000000.0,13300000000.0,4.545,POSITIVE
16425158.366943164,457925521.0721504,-63000000.0,15400000000.0,7.13,NEUTRAL
11998918.396352533,364672434.40083027,-60900000.0,13200000000.0,4.62,NEUTRAL
553129131751.0911,16068773797614.354,-235000000.0,500000000000000.0,2.105,NEGATIVE
364675132960.58673,11425019281942.836,-232000000000.0,432000000000000.0,-34.4,POSITIVE
19480873.29801919,611429058.4431257,-134000000.0,23300000000.0,4.24,POSITIVE
21894963709.49903,633230264217.3253,-179000000.0,18900000000000.0,-70.55,NEGATIVE
277012837369.1456,8024981294787.762,-26700000.0,241000000000000.0,1.6600000000000001,NEGATIVE
142000233391.86517,4121967678959.7944,-259000000000.0,120000000000000.0,-92.1,NEGATIVE
19581145.664377987,555260534.8567194,-91500000.0,18600000000.0,0.1565,POSITIVE
10496884660.243174,391131928091.2797,-1150.0,16000000000000.0,-228.0,NEGATIVE
557560743728.0532,16165737052661.633,-329000000000.0,481000000000000.0,-2.755,NEGATIVE
2033843692.8345368,81978658298.24219,-1920000.0,3360000000000.0,13.1,NEUTRAL
20926731.173486296,593420165.1905222,-2070000.0,17500000000.0,1.92,POSITIVE
248595383990.65747,7321277935778.219,-272000000000.0,246000000000000.0,-9.85,NEGATIVE
8057663.38610321,176342289.0064989,-26700000.0,5500000000.0,-2.385,POSITIVE
17711887.949725255,514047518.32771486,-80600000.0,16100000000.0,6.6,NEUTRAL
32720837.363417108,949060153.9097744,-106000000.0,29900000000.0,5.63,NEUTRAL
946136944668.1941,27423956446782.496,-99800000.0,835000000000000.0,-8.969999999999999,NEGATIVE
479380373799.7744,14498385276477.027,-5960000000.0,528000000000000.0,0.509,NEGATIVE
643998985298.152,18698478238117.06,-1210000000000.0,552000000000000.0,-128.0,NEGATIVE
7874679032.03888,234196488346.58908,-34000000000.0,8110000000000.0,11.55,NEUTRAL
1399852547595.626,40538434568327.23,-360000000.0,1200000000000000.0,0.255,NEGATIVE
995459356774.1836,28875332065088.81,-1000000000000.0,852000000000000.0,3.43,NEGATIVE
5260305.718973192,101902290.81437866,-25400000.0,2570000000.0,-1.91,POSITIVE
16564135.477781259,516937761.1752639,-4940000.0,19900000000.0,1.51,POSITIVE
48629461885.34512,1429039521608.7734,-78600000000.0,47500000000000.0,-55.25,NEGATIVE
169398665379.28104,5107998741200.57,-92300000.0,184000000000000.0,-148.5,NEGATIVE
16359658.39390357,526488759.142282,-119000000.0,20800000000.0,4.23,POSITIVE
46036640.948871374,1338708309.0147896,-58500000.0,43400000000.0,10.8,NEUTRAL
2585351990647.235,75038577360854.61,-3450000000000.0,2220000000000000.0,3.32,POSITIVE
4165538111484.513,120964104250433.22,-2570000000000.0,3720000000000000.0,-1.63,NEGATIVE
17192012.808234893,478100163.85335624,-49500000.0,14100000000.0,-0.14700000000000002,POSITIVE
29955363.97374596,882107583.1533445,-170000000.0,29300000000.0,6.965,NEUTRAL
11277941.452697063,342517403.7022979,-49700000.0,12400000000.0,6.93,NEUTRAL
26738585.373627916,770169100.181333,-107000000.0,26600000000.0,1.97,POSITIVE
10514714.573482972,307091080.78986275,-28200000.0,10000000000.0,8.2,NEUTRAL
19931134.301844735,576033735.197763,-62900.0,16700000000.0,5.99,NEUTRAL
9159336.128143651,265282312.01765108,-34600000.0,7800000000.0,6.6,NEUTRAL
961549345430.1981,28137199368459.203,-125000000.0,926000000000000.0,-3.0949999999999998,POSITIVE
10246341.291044861,307562920.3684433,-2720000.0,11500000000.0,5.17,NEUTRAL
204982694533.05475,5922839215317.196,-149000000000.0,180000000000000.0,0.751,NEGATIVE
4501322209615.499,147690133229382.4,-2980000000000.0,5790000000000000.0,4.75,POSITIVE
7781107.851361964,222321316.86334175,-2500000.0,6690000000.0,10.1,NEUTRAL
879001442891.2693,25531548483895.07,-821000000000.0,781000000000000.0,-3.945,NEGATIVE
26899158.77156408,922089946.9407476,-259000000.0,36800000000.0,6.49,NEUTRAL
16138486.686649527,461712795.2287977,-7830000.0,16000000000.0,6.92,NEUTRAL
373463017891.42004,10828534052858.945,-12100000.0,330000000000000.0,-0.4225,POSITIVE
35608058.15751553,1013202367.5181304,-7990000.0,30500000000.0,5.35,NEUTRAL
1420852549064.7485,41378231423764.164,-1970000000000.0,1300000000000000.0,2.3200000000000003,NEGATIVE
13079156636940.562,380192251173324.75,-14800000000000.0,1.17e+16,2.65,NEGATIVE
9133317.139006888,227887420.8601568,-7270000.0,6680000000.0,1.31,POSITIVE
15556944.174729215,438414614.53748214,-13100000.0,13800000000.0,6.265,NEUTRAL
6144423.511564839,175431142.4732169,-33700000.0,5850000000.0,5.135,NEUTRAL
501746318580.41473,14599397194202.959,-146000000000.0,460000000000000.0,-7.99,NEGATIVE
36861092.47852363,750341014.5343751,-50500000.0,18900000000.0,6.975,POSITIVE
1195784466.2856522,32056643481.175255,-5780000000.0,946000000000.0,7.5,POSITIVE
7539375033435.123,219121387032266.47,-9150000000000.0,6740000000000000.0,0.548,NEGATIVE
34419629166890.918,1410175353899791.0,-763000000.0,5.78e+16,-0.45999999999999996,POSITIVE
139273965.35505086,2682049788.4527974,-654000000.0,66700000000.0,9.225,NEUTRAL
970033201.2428583,22556392537.389423,-2790000000.0,765000000000.0,-272.5,NEGATIVE
3044128193946.3286,88434371815396.48,-3940000000000.0,2700000000000000.0,-1.8250000000000002,NEGATIVE
900617714873.7502,26094919329748.426,-79000000000.0,763000000000000.0,-9.42,NEGATIVE
428629042055.0248,12743620177991.338,-41500000000.0,443000000000000.0,0.3085,NEGATIVE
25111235638.905933,1032021961026.4795,-143000000000.0,42300000000000.0,-9.58,POSITIVE
32325984.502074726,868029730.7316544,-115000000.0,28300000000.0,5.28,NEUTRAL
32071229.95386673,850686692.5733509,-18600000.0,25100000000.0,-10.4,POSITIVE
2085994830.3820639,59032531609.59953,-9070000000.0,1770000000000.0,14.6,POSITIVE
6884731811.900072,200069519832.54025,-9940000000.0,6850000000000.0,3.4050000000000002,POSITIVE
540263584421.553,15626690225151.969,-175000.0,459000000000000.0,-1.87,NEGATIVE
1253265706252.993,36412789607047.37,-35400000.0,1150000000000000.0,0.503,NEGATIVE
37635014.448084846,1112239326.3176484,-263000000.0,38200000000.0,-1.46,POSITIVE
929954196402.2943,27020251577129.33,-1420000000000.0,819000000000000.0,2.24,NEGATIVE
221896894791660.8,9051527994825150.0,-500000000.0,3.71e+17,-17.6,POSITIVE
622333386994.1378,18248339199352.266,-566000000.0,608000000000000.0,-9.995000000000001,NEGATIVE
23806987.4119791,692973410.3515323,-82600000.0,21900000000.0,7.53,NEUTRAL
314432456714.9827,9132054273388.676,-474000000000.0,276000000000000.0,3.81,NEGATIVE
29873060.83432913,642671210.0543065,-43700000.0,20600000000.0,3.37,POSITIVE
16423271.034546513,481521565.41797554,-74000000.0,16900000000.0,2.43,POSITIVE
33557565.91073808,975391320.3062191,-149000000.0,29500000000.0,7.13,NEUTRAL
535095512173.4627,15515355982126.324,-50000000.0,476000000000000.0,-0.995,POSITIVE
2193456233798.7708,67420924255654.83,-3130000000000.0,2490000000000000.0,4.960000000000001,POSITIVE
877999407.5203328,24953623951.52851,-4990000000.0,742000000000.0,-5.3100000000000005,POSITIVE
2196333436263.213,66977629931902.125,-1340000000000.0,2450000000000000.0,1.435,NEGATIVE
25337004.881970268,727931182.7941955,-61800000.0,23800000000.0,0.6865,POSITIVE
1597851470539.1504,46232184223646.06,-218000000.0,1370000000000000.0,-32.45,NEGATIVE
1144642560195.255,33194086300111.246,-135000000.0,1020000000000000.0,-15.35,NEGATIVE
13138858.995016137,392541859.62293065,-78600000.0,13800000000.0,6.51,NEUTRAL
20276990.70706615,588172087.9960239,-63100000.0,17300000000.0,6.09,NEUTRAL
642183883005.919,18525929715357.504,-6550000000.0,547000000000000.0,-10.899999999999999,NEGATIVE
104696698549.6181,3036714074005.8335,-107000000000.0,90600000000000.0,5.785,POSITIVE
125464911061.543,3745209489593.821,-277000000000.0,131000000000000.0,-7.5600000000000005,NEGATIVE
127022528030.77632,3676783003483.5293,-1040000.0,111000000000000.0,-0.5735,NEGATIVE
1656373436561903.0,4.7780864514256856e+16,-1100000000000000.0,1.67e+18,29.8,NEGATIVE
2460914160338.7075,71428607610294.62,-12800.0,2220000000000000.0,-0.6975,NEGATIVE
16521084.58102112,483473150.27950996,-130000000.0,15700000000.0,7.7,NEUTRAL
385580553888.73584,11293810445657.002,-493000000000.0,374000000000000.0,-3.17,POSITIVE
16872180.884318948,485323681.5547631,-2160000.0,14800000000.0,5.615,NEUTRAL
18192118.04897289,529764396.88047254,-17200000.0,17400000000.0,8.33,NEUTRAL
93361552.38957486,3131047259.692692,-133000000.0,125000000000.0,5.92,POSITIVE
255118777886.9202,7621668128217.132,-61600000.0,269000000000000.0,-106.0,POSITIVE
524191464865.35876,15104433089944.717,-946000000000.0,456000000000000.0,-51.15,NEGATIVE
14178272.65172286,410066484.7151302,-3540000.0,15500000000.0,1.48,POSITIVE
26557066.046393335,633530861.8164263,-79500000.0,20400000000.0,2.88,POSITIVE
77113478689.97708,2250792639291.7495,-56400000000.0,73500000000000.0,-188.5,NEGATIVE
578963052930.135,16820339685734.379,-73600000.0,526000000000000.0,-1.72,NEGATIVE
22002096.848020375,562222840.2427177,-52000000.0,18000000000.0,0.843,POSITIVE
11992807.409493782,357909414.5901386,-22100000.0,12700000000.0,6.0600000000000005,NEUTRAL
348088575001.4847,10256784016330.752,-273000000000.0,346000000000000.0,1.575,NEGATIVE
36658985.04283462,1091421420.6912303,-263000000.0,38200000000.0,0.272,POSITIVE
2144756317549.9075,62249272368139.7,-17500000.0,1930000000000000.0,-1.4249999999999998,NEGATIVE
4277315818.6752934,121971881353.36627,-15100000000.0,4160000000000.0,12.05,POSITIVE
18652370203114.062,540435352417992.25,-434000000.0,1.64e+16,-64.1,POSITIVE
12817385.852916189,366715628.07380414,-64900000.0,12800000000.0,16.7,NEUTRAL
21547806.24485722,622700687.4139297,-55000000.0,20800000000.0,0.365,POSITIVE
1628641732866.0793,47266883696513.945,-2230000000000.0,1400000000000000.0,2.885,NEGATIVE
877153822806.0603,25457416097024.336,-1300000000000.0,746000000000000.0,0.98,NEGATIVE
71527803289.71043,2073694748545.3396,-213000000.0,66400000000000.0,-172.0,NEGATIVE
679485930611.9391,19888832493446.445,-876000000000.0,648000000000000.0,-101.0,NEGATIVE
14865512.318524372,420625466.19393593,-6890000.0,13900000000.0,1.395,POSITIVE
1062483794286.068,30752235768761.94,-135000000.0,901000000000000.0,-25.55,NEGATIVE
982009753460.3967,28456816641809.94,-420000000000.0,827000000000000.0,1.625,NEGATIVE
29953967.053410366,628687092.8800163,-74600000.0,18500000000.0,12.350000000000001,NEUTRAL
13693306.080430288,396684876.11213857,-18300000.0,11600000000.0,6.225,NEUTRAL
46928423.6359285,1600465433.8265202,-493000000.0,63700000000.0,6.0649999999999995,NEUTRAL
19315040.79571895,567088902.9499112,-63300000.0,19000000000.0,9.36,NEUTRAL
15221970.664886743,416266688.53759474,-15500.0,12100000000.0,5.21,POSITIVE
12779566440813.852,371286331413377.9,-16100000000000.0,1.13e+16,6.085,NEGATIVE
74152565949.70482,2202794234313.3237,-12000000000.0,76500000000000.0,0.1745,NEGATIVE
2116567337.6357832,60592110655.60206,-9780000000.0,1900000000000.0,8.84,POSITIVE
263219669.07111344,6043763788.785056,-15300000.0,179000000000.0,-269.0,NEGATIVE
24791968.755919885,660522004.5876447,-164000000.0,24600000000.0,0.47450000000000003,POSITIVE
3549140858230.367,103344434726161.81,-57600000.0,3290000000000000.0,-9.969999999999999,NEGATIVE
15135589.180022191,436664635.68752104,-43500000.0,14200000000.0,1.3,POSITIVE
13874882.457910975,404331886.3693616,-46300000.0,13500000000.0,9.06,NEUTRAL
6235817.794219571,129257985.87372157,-31200000.0,4400000000.0,-1.27,POSITIVE
15650357.383767545,361199215.00766,-58000000.0,10100000000.0,2.13,POSITIVE
11189687562444.605,456236127259596.7,-25000000.0,1.87e+16,-215.0,POSITIVE
11958903.094425444,335942286.7391861,-48500000.0,10500000000.0,6.72,NEUTRAL
491079983970.1142,14349782344283.67,-606000000000.0,463000000000000.0,-10.9,POSITIVE
6762989096646.848,228908076059955.12,-484000000000.0,9110000000000000.0,17.0,POSITIVE
18481937.064124394,586536031.1180444,-45600000.0,22600000000.0,7.85,NEUTRAL
558276841669.208,16169990496841.342,-135000000.0,485000000000000.0,-5.275,POSITIVE
1348855655972.6821,39150076985367.234,-2040000000000.0,1140000000000000.0,5.46,NEGATIVE
7013468047315.129,203566642180827.53,-9130000000000.0,6040000000000000.0,6.28,NEGATIVE
25093952.516419094,820873920.3428816,-54700000.0,32100000000.0,5.78,NEUTRAL
13612909838183.309,394949608259045.0,-15400000000000.0,1.15e+16,5.23,NEGATIVE
32536979.58936505,969533035.3743137,-218000000.0,36300000000.0,7.65,POSITIVE
12780882464581.268,372247467268946.44,-14800000000000.0,1.17e+16,3.4299999999999997,NEGATIVE
1089010754993.5875,31624328541894.047,-1430000000000.0,955000000000000.0,4.025,NEGATIVE
16660991.509599509,466110336.46521646,-32800000.0,13900000000.0,-2.565,POSITIVE
973080016343.1652,28304698308447.83,-1140000000000.0,877000000000000.0,0.47250000000000003,NEGATIVE
1796194533.2237706,37080356394.9268,-5260000000.0,904000000000.0,9.56,NEUTRAL
9502582.648807375,277436288.6148372,-1410000.0,9450000000.0,5.76,NEUTRAL
58878882088.79201,1705214274430.9011,-64700000.0,51300000000000.0,-2.26,NEGATIVE
240200627188.53445,7025150288356.995,-341000000000.0,228000000000000.0,1.43,NEGATIVE
14104943898170.633,408774960513152.5,-5120000000000.0,1.2e+16,10.05,POSITIVE
15650399.463724272,454244303.85673255,-36500000.0,15100000000.0,2.1100000000000003,POSITIVE
1356463102495.0288,39335681152457.88,-862000000000.0,1170000000000000.0,1.1600000000000001,NEGATIVE
152198277468.93506,4417272233962.099,-193000000000.0,132000000000000.0,-7.965,NEGATIVE
15142020.575975629,449236457.5576191,-238000.0,15700000000.0,4.93,NEUTRAL
11362743.184266543,333658064.18335253,-8590000.0,11300000000.0,7.17,NEUTRAL
115673058944.44711,3357262600962.913,-635000000.0,112000000000000.0,32.05,POSITIVE
28211032.36851707,697259073.3297721,-101000000.0,24400000000.0,9.15,NEUTRAL
30537062.35800048,872482887.8025512,-95400000.0,26700000000.0,1.03,POSITIVE
19906392.286673184,606086839.4611651,-94900000.0,22700000000.0,8.84,NEUTRAL
296143987619.9301,8589881411170.98,-310000000000.0,253000000000000.0,1.43,NEGATIVE
28259476.22646383,1007328646.4938602,-5730000.0,40800000000.0,5.155,NEUTRAL
9198012.622920057,248606350.52809328,-16600000.0,7660000000.0,7.585,NEUTRAL
48343474134.56731,1489485720753.0498,-17300000000.0,55300000000000.0,-70.85,NEGATIVE
16061173.489406768,453861740.48486936,-6560000.0,16100000000.0,-9.52,NEUTRAL
1012843652029.8827,29384957234985.754,-99200000.0,907000000000000.0,-8.0,NEGATIVE
516662492055.0819,15295330133639.443,-778000000000.0,523000000000000.0,3.71,NEGATIVE
8792052497089.229,256547880457610.8,-11700000000000.0,8190000000000000.0,7.824999999999999,NEGATIVE
443537114.876822,15180213717.715176,-3690000000.0,611000000000.0,1.4,POSITIVE
13220981.30840465,376645885.44920325,-25200000.0,13200000000.0,2.6550000000000002,POSITIVE
4246300424282.2983,123011194939021.98,-404000000.0,3660000000000000.0,-3.84,NEGATIVE
30450821.761790387,871114109.2371655,-150000000.0,25500000000.0,4.705,POSITIVE
20729400.799694862,602410717.2975755,-79900000.0,18900000000.0,9.635,NEUTRAL
298433556489.67804,8688762874006.262,-27400000.0,277000000000000.0,-0.483,NEGATIVE
18583698.693132747,525509512.21846586,-49500000.0,17600000000.0,2.29,POSITIVE
16830022.868943416,448628590.95371497,-16400000.0,13800000000.0,-1.615,POSITIVE
9580421.817747794,292853506.77791387,-927000.0,11100000000.0,0.94,POSITIVE
488930920943.717,14595371605055.496,-966000000000.0,510000000000000.0,1.875,NEGATIVE
11554066.487474097,333836711.1994613,-4520000.0,11400000000.0,5.43,NEUTRAL
23308561.598483708,688058562.0646025,-7360.0,23700000000.0,5.78,NEUTRAL
12039633.485887457,349807231.78276825,-44300000.0,10700000000.0,5.78,NEUTRAL
14138285.069328623,410346622.00151646,-18700000.0,12900000000.0,4.23,NEUTRAL
23014328.1036743,647232624.644911,-50900000.0,19200000000.0,3.735,POSITIVE
19429943.921073053,485987939.53716874,-103000000.0,15500000000.0,2.7199999999999998,POSITIVE
1033029386265.4489,30034549395214.695,-1380000000000.0,924000000000000.0,-0.1885,NEGATIVE
24255489.327720646,714829148.8463705,-21400000.0,25900000000.0,-3.6,POSITIVE
384333940591.1901,11195957498929.355,-719000000000.0,350000000000000.0,-22.7,POSITIVE
80204497977.97354,2484527646375.866,-124000000000.0,94800000000000.0,4.84,POSITIVE
10291703191914.797,298415995721896.3,-12100000000000.0,8810000000000000.0,1.0265,NEGATIVE
31110683.317761116,880037402.1663151,-1370000.0,27200000000.0,1.11,POSITIVE
17131131.072346617,351101888.1277021,-64700000.0,10300000000.0,3.5700000000000003,POSITIVE
22917648491.410854,681522488980.8009,-27000000000.0,23700000000000.0,-90.0,NEGATIVE
1220621440236.2046,35602367978763.55,-2040000000000.0,1130000000000000.0,2.97,NEGATIVE
23799907.53494064,678607136.5564297,-143000000.0,21200000000.0,7.38,NEUTRAL
14745510.786028972,426997441.9188632,-232000.0,13200000000.0,5.02,NEUTRAL
4639084215556.361,134536366361141.67,-102000000.0,4100000000000000.0,1.895,NEGATIVE
1460468834534.5122,44065278610732.06,-1760000000000.0,1580000000000000.0,-4.21,POSITIVE
10324222583144.28,300059309306185.6,-13700000000000.0,9180000000000000.0,8.52,NEGATIVE
68797467474.42886,2002848086730.081,-122000000.0,64200000000000.0,-69.85,NEGATIVE
18830154.714897107,552275219.7779968,-68900000.0,19200000000.0,-3.92,NEUTRAL
16129224.58821343,482277059.80747575,-74600.0,17400000000.0,5.725,NEUTRAL
57228881.26246302,1667422700.184648,-276000000.0,51200000000.0,6.93,NEUTRAL
43812808744.98938,1308903361871.8994,-13500000.0,46200000000000.0,-1.4849999999999999,NEGATIVE
10154388883428.172,294424831890186.94,-7610000000000.0,8650000000000000.0,8.835,NEGATIVE
20582174.592834353,612501330.7603625,-99900000.0,21300000000.0,5.35,NEUTRAL
8026816345629.353,233185937873250.06,-111000000.0,7320000000000000.0,-1.625,NEGATIVE
2522204782.0186505,72624003272.7485,-10800000000.0,2250000000000.0,8.5,POSITIVE
16854473.968275897,447747142.7539608,-30700000.0,14200000000.0,-9.16,POSITIVE
1671547090.3910248,48654754230.78839,-5360000000.0,1530000000000.0,-6.725,POSITIVE
494749531591.51025,14370445594671.158,-17900000000.0,446000000000000.0,0.266,NEGATIVE
10696259648874.562,310330993805464.3,-13700000000000.0,9180000000000000.0,9.83,NEGATIVE
11248557.757405844,316151771.04943347,-6910000.0,9560000000.0,8.305,NEUTRAL
13758130.471450306,396806477.5480239,-20300000.0,11800000000.0,5.34,NEUTRAL
37901726.76564284,1120258550.2292264,-151000000.0,38200000000.0,5.5,NEUTRAL
238823090933.72684,6914304061310.594,-259000000000.0,219000000000000.0,5.335,POSITIVE
17243281.700246964,502947265.3174191,-188000.0,16400000000.0,5.17,NEUTRAL
5599619057501.469,162294192373920.94,-5530000000000.0,4740000000000000.0,-0.3735,NEGATIVE
170100422660.75595,4951378855659.684,-185000000000.0,163000000000000.0,-3.17,NEGATIVE
2401760146802.797,72307014500910.75,-3240000000000.0,2580000000000000.0,3.185,POSITIVE
11172128.248211108,282813492.17914456,-14800000.0,8360000000.0,1.0350000000000001,POSITIVE
40915940.2458928,844058780.151673,-160000000.0,20800000000.0,3.76,POSITIVE
26602422.18874389,779387263.6719153,-16800000.0,26800000000.0,1.35,POSITIVE
27759079.5763741,675977577.5522004,-57800000.0,20400000000.0,2.88,POSITIVE
21989257.883414663,627908348.1316673,-97100000.0,18400000000.0,1.4300000000000002,POSITIVE
141987946301.5351,4128032765809.1978,-292000000000.0,126000000000000.0,-21.700000000000003,NEGATIVE
538248802063.4038,15485469500583.863,-296000000000.0,477000000000000.0,-69.0,NEGATIVE
34004123.31256736,1200486221.626201,-285000000.0,48500000000.0,6.13,NEUTRAL
1968941235795.0547,57117529720129.21,-1570000000000.0,1710000000000000.0,0.565,NEGATIVE
10787864.973216658,279475928.14904964,-31000000.0,9120000000.0,6.345000000000001,NEUTRAL
143966481852963.3,4893091451265227.0,-125000000000000.0,1.95e+17,24.9,POSITIVE
3545579720310.7686,102812108026246.31,-39400000000.0,3270000000000000.0,-1.0555,NEGATIVE
1079002816175.7372,31303050173074.047,-1480000000000.0,913000000000000.0,-14.7,NEGATIVE
682746106718.1149,19799041845283.875,-609000000000.0,575000000000000.0,10.5,NEGATIVE
25605515.495774854,697835837.089917,-40300000.0,20300000000.0,-0.04085,NEUTRAL
1845592069124.0203,61325631442564.78,-386000000000.0,2420000000000000.0,0.873,POSITIVE
49364527.13758358,1425530470.8391836,-300000000.0,44400000000.0,-1.28,POSITIVE
34327521.29027429,1001000143.7368647,-41200.0,32700000000.0,5.755000000000001,NEUTRAL
17942545.381198075,520915334.9603159,-82300000.0,16300000000.0,6.955,NEUTRAL
623256422496.6848,18116537546245.5,-1210000000000.0,552000000000000.0,-123.5,NEGATIVE
9083919260372.174,266151152160550.9,-10200000000000.0,8750000000000000.0,-2.2199999999999998,NEGATIVE
12697879.221200446,388028521.2844759,-55100000.0,14800000000.0,6.0,POSITIVE
2395174732090.3247,73534003520096.73,-196000000000.0,2720000000000000.0,-81.1,NEGATIVE
10231926.338713014,284181647.70676833,-17600000.0,9820000000.0,-3.0949999999999998,POSITIVE
